 ,Area,Mean,Mode,Min,Max,Median,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
15,54694,18172,0,85,225,0,Asteraceae,1147.225,349.677,216.249,1.617,58.846,64645.000,943.573,263.891,365.173,108.125,174.838,136.889,903.870,59389.790,0.618,4.553,24.063,0.570,0.755,0.846,0.822,9951.000,75617.430,0.723,0.618,1.915,0.782,0.723,0.522,53546.775,91.431,2.655,44.602,2000.903,4652266,0.999,0.009,1.084E-4,76.899,0.977,0.640,0.965,254.975,15.968,1.169,0.104,0.323,4.604,0.100,0.317,4.444,85.060,0.025,1.638,254.879,5.353,254.977,1.069
16,45959,15278,0,85,240,0,Asteraceae,1042.899,304.322,242.720,1.254,58.635,56058.500,835.612,241.902,331.965,121.360,152.161,122.541,180.343,58013.541,0.798,9.125,23.665,0.632,0.795,0.820,0.801,10099.500,73865.134,0.622,0.798,1.883,0.929,0.729,0.531,44916.101,24.861,3.700,36.091,1309.879,3911258,0.998,0.013,2.105E-4,77.889,0.977,0.645,0.966,254.983,15.968,0.823,0.171,0.413,6.109,0.156,0.395,5.589,85.103,0.024,1.132,254.830,6.100,254.984,0.744
17,27138,9032,0,85,252,0,Asteraceae,815.301,297.617,120.204,2.476,30.335,28363.000,688.169,185.885,259.518,60.102,148.809,96.110,848.784,28097.389,0.404,3.299,24.494,0.390,0.625,0.957,0.844,1225.000,35774.707,0.759,0.404,1.949,0.223,0.716,0.513,26322.699,33.529,5.080,25.164,638.082,2312257,0.997,0.025,3.967E-4,75.708,0.977,0.645,0.967,254.939,15.967,1.713,0.343,0.585,8.522,0.330,0.574,8.209,85.204,0.156,5.033,254.626,9.320,254.945,1.522
18,25783,8562,0,85,228,0,Asteraceae,828.347,264.849,145.295,1.823,51.128,42541.000,643.248,181.185,263.671,72.648,132.425,93.984,295.783,30223.098,0.549,5.465,26.613,0.468,0.684,0.606,0.777,16758.000,38481.244,0.670,0.549,2.118,0.045,0.687,0.472,24954.653,12.068,1.610,81.159,6631.978,2192070,1.000,0.002,3.984E-5,70.318,0.979,0.641,0.967,254.996,15.969,0.418,0.033,0.182,2.658,0.031,0.176,2.493,85.020,0.004,0.332,254.965,2.819,254.996,0.418
19,22207,7403,0,85,225,0,Asteraceae,855.502,243.772,140.738,1.732,39.590,30319.500,605.126,168.151,272.315,70.369,121.886,88.068,287.215,26945.473,0.577,5.197,32.957,0.476,0.690,0.732,0.707,8112.500,34308.041,0.647,0.577,2.623,2.337,0.617,0.381,21351.498,3.308,6.395,18.387,339.345,1895370,0.994,0.045,6.286E-4,60.067,0.982,0.646,0.968,254.842,15.964,3.029,0.612,0.782,11.134,0.597,0.773,10.869,85.350,0.233,5.622,254.287,12.968,254.861,2.634
20,23691,7891,0,85,218,0,Asteraceae,1036.597,251.873,145.000,1.737,51.002,40357.000,627.371,173.679,329.959,72.500,125.936,91.061,290.414,28683.984,0.576,5.343,45.356,0.475,0.690,0.587,0.605,16666.000,36521.583,0.649,0.576,3.609,0.006,0.526,0.277,22654.403,9.147,5.519,20.430,419.393,2020181,0.995,0.036,4.682E-4,69.980,0.979,0.642,0.968,254.829,15.963,3.529,0.491,0.701,9.936,0.496,0.704,10.029,85.272,0.324,6.807,254.435,11.425,254.875,2.576
21,62458,20801,0,85,235,0,Asteraceae,1293.433,461.169,173.636,2.656,48.218,69858.000,1064.061,282.000,411.712,86.818,230.585,155.434,2435.139,62891.316,0.377,3.150,26.785,0.374,0.611,0.894,0.823,7400.000,80075.710,0.780,0.377,2.132,0.070,0.685,0.469,61164.567,75.466,5.833,22.629,512.303,5325073,0.996,0.030,5.230E-4,111.869,0.974,0.518,0.941,254.966,15.968,1.053,0.426,0.653,9.609,0.384,0.619,8.640,85.259,0.057,2.119,254.587,9.320,254.967,1.024
22,63650,21212,0,85,251,0,Asteraceae,1579.346,477.202,179.711,2.655,48.322,72443.000,1102.057,284.678,502.722,89.855,238.601,151.464,2726.942,67354.427,0.377,2.900,39.188,0.356,0.597,0.879,0.698,8793.000,85758.320,0.742,0.377,3.119,0.004,0.566,0.321,62070.654,117.548,6.524,20.832,436.955,5430376,0.995,0.037,6.542E-4,126.472,0.975,0.454,0.934,254.929,15.967,1.759,0.519,0.720,10.667,0.501,0.708,10.292,85.316,0.132,3.960,254.447,11.358,254.937,1.525
23,44616,15039,0,85,247,0,Asteraceae,2156.515,376.524,243.900,1.544,57.125,67572.500,966.292,238.342,686.440,121.950,188.262,127.134,892.024,72126.278,0.648,4.257,104.235,0.401,0.633,0.660,0.448,22956.500,91834.030,0.486,0.648,8.295,0.059,0.347,0.121,42459.485,47.286,12.855,9.939,97.950,3850161,0.980,0.140,0.003,116.484,0.978,0.454,0.939,254.700,15.959,3.760,2.176,1.475,21.517,2.011,1.418,19.868,86.296,0.423,6.314,252.731,22.474,254.714,3.545
24,44471,14791,0,85,240,0,Asteraceae,1239.675,358.660,186.214,1.926,49.275,55521.000,916.470,237.954,394.601,93.107,179.330,126.379,1584.967,52454.665,0.519,3.174,34.557,0.440,0.663,0.801,0.739,11050.000,66787.354,0.666,0.519,2.750,0.009,0.603,0.364,43231.325,115.104,4.146,28.618,833.093,3786587,0.997,0.020,2.643E-4,118.332,0.978,0.447,0.938,254.923,15.966,2.245,0.261,0.511,7.306,0.258,0.508,7.230,85.147,0.129,3.936,254.692,8.605,254.936,1.856
25,30076,10013,0,85,233,0,Asteraceae,1000.337,314.892,136.517,2.307,50.432,49890.000,763.375,195.688,318.417,68.258,157.446,102.447,1192.558,33762.768,0.434,2.967,33.272,0.386,0.621,0.603,0.763,19814.000,42988.092,0.700,0.434,2.648,18.660,0.615,0.378,29075.663,60.198,5.419,23.159,541.060,2563576,0.996,0.030,4.514E-4,110.924,0.979,0.454,0.941,254.928,15.966,2.006,0.403,0.635,9.202,0.378,0.615,8.610,85.237,0.121,3.906,254.562,10.022,254.933,1.851
26,49520,16463,0,85,251,0,Asteraceae,1004.958,297.015,235.020,1.264,80.343,74968.500,817.326,251.099,319.888,117.510,148.508,125.437,122.080,54824.290,0.791,11.353,20.395,0.715,0.845,0.661,0.813,25448.500,69804.454,0.709,0.791,1.623,0.014,0.785,0.616,48515.042,9.986,3.881,35.062,1245.590,4214759,0.998,0.014,2.316E-4,114.606,0.978,0.453,0.939,254.974,15.968,1.068,0.186,0.431,6.396,0.177,0.421,6.089,85.112,0.041,1.847,254.803,6.764,254.977,0.949
27,31779,10564,0,85,213,0,Asteraceae,1072.781,290.988,175.483,1.658,46.421,42436.500,726.912,201.152,341.477,87.742,145.494,103.065,305.064,40105.215,0.603,5.901,36.214,0.478,0.691,0.749,0.678,10657.500,51063.546,0.622,0.603,2.882,0.072,0.589,0.347,30706.219,30.291,3.425,32.892,1087.926,2704547,0.998,0.015,1.804E-4,107.703,0.979,0.456,0.942,254.936,15.967,2.118,0.190,0.436,6.183,0.188,0.434,6.136,85.105,0.102,3.540,254.780,7.156,254.952,1.604
28,29794,9920,0,85,231,0,Asteraceae,967.710,274.935,150.343,1.829,37.785,32636.500,700.014,194.769,308.032,75.172,137.467,95.690,584.004,32464.077,0.547,3.960,31.431,0.502,0.708,0.913,0.723,2842.500,41334.546,0.721,0.547,2.501,1.543,0.632,0.400,28826.290,75.256,5.293,22.218,497.335,2539652,0.996,0.032,4.306E-4,111.460,0.979,0.447,0.939,254.884,15.965,2.695,0.420,0.648,9.203,0.417,0.646,9.146,85.240,0.235,6.032,254.507,10.806,254.902,2.254
29,24117,8066,0,85,225,0,Asteraceae,1065.367,295.657,115.804,2.553,31.240,29017.000,681.584,175.233,339.117,57.902,147.828,97.833,761.297,26890.617,0.392,3.546,47.062,0.351,0.593,0.831,0.640,4900.000,34238.197,0.704,0.392,3.745,0.889,0.517,0.267,23051.633,17.661,8.753,14.012,194.903,2064976,0.990,0.068,0.001,102.684,0.980,0.463,0.945,254.845,15.964,2.258,1.052,1.025,14.756,0.975,0.988,13.686,85.624,0.103,1.615,253.889,15.580,254.845,2.242
30,31627,10523,0,85,224,0,Asteraceae,895.217,261.964,172.439,1.519,50.943,41925.000,683.631,200.671,284.957,86.220,130.982,99.631,212.196,35478.667,0.658,6.840,25.340,0.587,0.766,0.754,0.764,10298.000,45172.841,0.700,0.658,2.016,1.296,0.704,0.496,30731.783,16.619,4.606,26.105,683.270,2693898,0.997,0.023,3.261E-4,109.901,0.979,0.466,0.942,254.947,15.967,1.599,0.300,0.548,7.790,0.284,0.533,7.373,85.177,0.046,2.081,254.670,8.575,254.949,1.506
31,69972,23912,0,85,246,0,Asteraceae,2051.128,468.961,210.584,2.227,60.095,88536.500,1106.681,298.481,652.894,105.292,234.480,153.959,1588.578,77562.635,0.449,3.863,60.126,0.405,0.636,0.790,0.540,18564.500,98755.814,0.709,0.449,4.785,0.310,0.457,0.209,67920.872,23.579,17.793,7.049,47.908,6121477,0.962,0.228,0.005,205.454,0.967,0.316,0.888,254.613,15.957,3.002,4.095,2.024,29.302,3.745,1.935,26.792,87.484,0.366,2.675,250.923,29.157,254.613,3.002
32,73342,24382,0,85,232,0,Asteraceae,1491.374,454.041,200.000,2.270,65.317,93169.500,1113.475,305.585,474.719,100.000,227.020,168.428,1804.431,71320.554,0.440,3.965,30.326,0.453,0.673,0.787,0.747,19827.500,90808.149,0.808,0.440,2.413,0.007,0.644,0.414,71850.626,53.794,3.518,32.937,1091.535,6241957,0.998,0.015,1.903E-4,139.503,0.976,0.383,0.922,254.946,15.967,1.791,0.189,0.435,6.176,0.187,0.432,6.094,85.107,0.085,3.437,254.772,7.431,254.952,1.586
33,54963,18315,0,85,245,0,Asteraceae,1325.516,425.319,180.951,2.350,59.009,78846.000,977.771,264.539,421.925,90.475,212.659,135.884,1506.477,60445.543,0.425,3.501,31.967,0.387,0.622,0.697,0.738,23883.000,76961.656,0.714,0.425,2.544,0.036,0.627,0.393,53637.484,28.437,6.177,20.287,412.114,4688651,0.995,0.036,5.865E-4,208.422,0.967,0.344,0.882,254.924,15.966,1.741,0.514,0.717,10.375,0.479,0.692,9.668,85.306,0.083,2.498,254.461,10.884,254.928,1.591
34,50207,16676,0,85,233,0,Asteraceae,1101.266,351.232,191.260,1.836,58.293,64322.000,912.529,252.835,350.544,95.630,175.616,130.521,1080.973,52760.387,0.545,3.970,24.156,0.518,0.720,0.781,0.829,14115.000,67176.612,0.747,0.545,1.922,0.463,0.721,0.520,49105.734,106.906,1.967,66.106,4426.902,4269110,1.000,0.004,5.947E-5,208.771,0.967,0.351,0.881,254.993,15.968,0.628,0.051,0.226,3.320,0.047,0.217,3.037,85.030,0.010,0.758,254.946,3.485,254.993,0.601
35,40610,13603,0,85,246,0,Asteraceae,1007.810,372.839,152.540,2.444,45.898,53760.500,857.045,227.390,320.796,76.270,186.420,119.149,1415.512,44667.927,0.409,3.167,25.011,0.372,0.610,0.755,0.850,13150.500,56872.971,0.714,0.409,1.990,0.096,0.709,0.502,39602.190,53.620,9.974,13.236,173.733,3482373,0.989,0.077,0.002,223.922,0.965,0.344,0.878,254.919,15.966,1.358,1.244,1.115,16.490,1.093,1.045,14.488,85.752,0.139,2.199,253.837,15.433,254.919,1.355
36,55347,18385,0,85,252,0,Asteraceae,968.531,323.110,238.736,1.353,62.839,63786.500,873.180,265.462,308.293,119.368,161.555,133.542,152.452,60583.981,0.739,10.816,16.949,0.675,0.822,0.868,0.902,8439.500,77137.921,0.718,0.739,1.349,0.010,0.861,0.741,54378.469,26.628,2.302,60.140,3665.747,4706645,0.999,0.005,8.152E-5,218.667,0.966,0.336,0.880,254.992,15.968,0.619,0.064,0.254,3.789,0.060,0.245,3.553,85.039,0.018,1.244,254.934,3.893,254.993,0.535
37,39855,13268,0,85,226,0,Asteraceae,1195.065,289.807,204.098,1.420,68.275,62161.500,782.541,225.266,380.401,102.049,144.903,113.573,198.901,46455.608,0.704,8.053,35.834,0.604,0.777,0.641,0.655,22306.500,59149.117,0.674,0.704,2.852,0.019,0.592,0.351,38659.935,35.764,4.894,21.794,478.076,3396699,0.996,0.033,3.682E-4,223.780,0.965,0.325,0.879,254.830,15.963,3.724,0.421,0.649,9.074,0.427,0.654,9.199,85.226,0.279,6.131,254.512,10.518,254.879,2.639
38,32193,10774,0,85,220,0,Asteraceae,1250.320,303.595,169.782,1.788,88.084,84012.000,738.611,202.458,397.989,84.891,151.798,104.748,446.231,40483.294,0.559,4.959,48.560,0.445,0.667,0.383,0.591,51819.000,51544.931,0.625,0.559,3.864,0.215,0.509,0.259,30942.680,8.595,8.512,12.566,157.251,2758252,0.987,0.088,0.001,228.196,0.964,0.334,0.876,254.505,15.953,6.315,1.265,1.125,15.817,1.266,1.125,15.835,85.679,0.749,9.683,253.574,17.861,254.659,4.328
39,29706,9893,0,85,229,0,Asteraceae,944.354,280.713,167.955,1.671,45.254,39908.500,697.933,194.481,300.597,83.977,140.357,100.510,314.998,37029.246,0.598,5.663,30.021,0.480,0.693,0.744,0.739,10202.500,47147.100,0.630,0.598,2.389,0.127,0.647,0.419,28761.646,32.501,5.672,21.997,484.413,2532694,0.996,0.032,4.944E-4,228.269,0.964,0.319,0.877,254.928,15.966,1.726,0.436,0.660,9.543,0.412,0.642,9.012,85.259,0.072,2.581,254.525,10.419,254.930,1.658
40,27875,9531,0,85,245,0,Asteraceae,975.685,293.002,160.931,1.821,39.010,35908.000,700.722,188.392,310.570,80.466,146.501,102.302,505.082,37033.993,0.549,4.552,34.151,0.413,0.643,0.776,0.718,8033.000,47153.144,0.591,0.549,2.718,0.270,0.607,0.368,26899.315,28.697,18.378,7.144,49.281,2440045,0.963,0.231,0.005,231.206,0.964,0.316,0.882,254.798,15.962,2.224,4.122,2.030,29.844,3.686,1.920,26.684,87.536,0.394,3.114,251.141,27.939,254.800,2.166
42,58172,19361,0,85,231,0,Asteraceae,1310.504,430.308,179.083,2.403,71.193,96242.500,1010.377,272.152,417.146,89.542,215.154,142.154,1760.621,60523.506,0.416,3.388,29.523,0.400,0.632,0.604,0.771,38070.500,77060.921,0.755,0.416,2.349,0.034,0.652,0.426,56861.496,32.533,5.115,25.012,626.765,4956559,0.997,0.025,4.022E-4,180.658,0.959,0.604,0.926,254.954,15.967,1.304,0.344,0.587,8.560,0.317,0.563,7.898,85.205,0.058,2.388,254.641,8.943,254.955,1.287
43,57899,19261,0,85,229,0,Asteraceae,1489.156,409.939,195.515,2.097,71.550,92146.500,1002.110,271.513,474.013,97.758,204.970,137.369,1598.723,62949.146,0.477,3.436,38.301,0.439,0.662,0.628,0.673,34247.500,80149.342,0.722,0.477,3.048,0.227,0.573,0.328,56409.844,95.595,4.258,26.319,696.027,4930837,0.997,0.023,2.788E-4,185.495,0.957,0.611,0.922,254.913,15.966,2.351,0.289,0.538,7.556,0.287,0.535,7.480,85.163,0.144,4.492,254.647,9.208,254.922,2.084
44,58510,19456,0,85,234,0,Asteraceae,1389.256,398.468,199.599,1.996,77.721,97293.000,996.850,272.942,442.214,99.800,199.234,134.539,1188.677,62465.906,0.501,3.902,32.986,0.469,0.685,0.601,0.718,38783.000,79534.062,0.736,0.501,2.625,0.022,0.617,0.381,57120.744,70.179,3.757,29.873,898.307,4980762,0.998,0.018,2.170E-4,181.784,0.959,0.607,0.928,254.930,15.967,2.131,0.226,0.475,6.672,0.224,0.474,6.631,85.127,0.124,4.277,254.726,8.087,254.939,1.840
45,39048,13011,0,85,237,0,Asteraceae,1134.479,287.717,199.666,1.441,60.453,54643.000,775.958,222.974,361.116,99.833,143.858,114.957,198.845,45118.958,0.694,8.152,32.961,0.601,0.775,0.715,0.684,15595.000,57447.242,0.680,0.694,2.623,0.043,0.617,0.381,37913.521,17.914,6.021,19.864,396.419,3330998,0.995,0.039,5.573E-4,185.404,0.958,0.609,0.927,254.879,15.965,2.530,0.525,0.725,10.335,0.512,0.715,10.064,85.305,0.167,4.761,254.385,12.084,254.886,2.361
46,37829,12608,0,85,236,0,Asteraceae,1119.207,327.794,176.070,1.862,54.073,55684.500,783.112,219.466,356.255,88.035,163.897,111.394,535.238,45328.925,0.537,4.815,33.113,0.448,0.670,0.679,0.700,17855.500,57714.580,0.655,0.537,2.635,0.386,0.616,0.380,36709.793,14.598,6.185,19.166,368.994,3227754,0.994,0.042,5.880E-4,191.223,0.956,0.612,0.928,254.863,15.964,2.821,0.566,0.753,10.751,0.545,0.738,10.337,85.325,0.197,4.967,254.349,12.358,254.878,2.469
47,30656,10257,0,85,251,0,Asteraceae,1274.545,306.537,165.399,1.853,52.476,50535.000,736.045,197.566,405.700,82.700,153.269,101.467,427.953,39820.500,0.540,4.905,52.990,0.415,0.645,0.607,0.577,19879.000,50701.035,0.605,0.540,4.217,3.563,0.487,0.237,29381.455,6.485,8.983,13.698,188.231,2626018,0.989,0.078,0.001,189.302,0.956,0.615,0.928,254.780,15.962,3.344,1.135,1.065,15.365,1.068,1.033,14.452,85.661,0.243,4.501,253.747,16.958,254.794,3.091
48,27952,9323,0,85,235,0,Asteraceae,1142.965,262.017,181.001,1.448,43.297,35640.000,684.459,188.652,363.817,90.501,131.009,96.366,217.447,37247.881,0.691,6.535,46.736,0.518,0.720,0.784,0.599,7688.000,47425.474,0.589,0.691,3.719,6.569,0.519,0.269,26809.035,17.928,6.800,17.586,310.230,2386793,0.993,0.049,7.106E-4,174.535,0.960,0.616,0.932,254.842,15.964,2.890,0.675,0.821,11.760,0.650,0.806,11.325,85.389,0.194,4.502,254.216,13.657,254.852,2.676
49,30499,10227,0,85,216,0,Asteraceae,1238.739,279.217,186.943,1.494,106.276,93223.500,719.147,197.060,394.303,93.472,139.608,100.345,297.534,40996.017,0.670,5.817,50.312,0.498,0.706,0.327,0.581,62724.500,52197.750,0.584,0.670,4.004,0.224,0.500,0.250,29260.261,16.743,9.590,11.296,126.599,2618306,0.984,0.106,0.001,200.924,0.953,0.618,0.922,254.404,15.950,6.816,1.563,1.250,17.608,1.579,1.257,17.795,85.849,1.006,11.532,253.235,19.905,254.591,4.688
50,22441,7460,0,85,244,0,Asteraceae,758.105,275.545,106.888,2.578,72.418,62689.000,635.434,169.035,241.312,53.444,137.772,88.909,828.681,23131.833,0.388,3.089,25.610,0.376,0.613,0.358,0.838,40248.000,29452.364,0.762,0.388,2.038,0.161,0.700,0.491,21682.895,14.924,3.738,35.243,1262.878,1909906,0.998,0.013,2.148E-4,210.390,0.952,0.611,0.922,254.968,15.968,1.227,0.181,0.425,6.228,0.175,0.419,6.048,85.108,0.039,1.920,254.797,6.985,254.970,1.154
1,76134,67,0,0,239,0,Brassicaceae,1425.606,447.913,236.884,1.891,55.562,78184.500,1087.331,311.347,453.785,118.442,223.956,162.488,1190.155,83333.445,0.529,4.710,26.694,0.483,0.695,0.974,0.763,2050.500,106103.437,0.718,0.529,2.124,0.058,0.686,0.471,74708.394,21.469,6.976,30.694,941.923,17318,0.998,0.017,7.479E-4,352.048,0.970,0.500,0.940,0.205,0.453,6.311,0.236,0.485,7.229,0.241,0.491,7.397,0.227,0.140,4.307,0.040,1.325,0.242,7.420
2,115111,911,0,0,253,0,Brassicaceae,1462.403,441.553,327.919,1.347,84.922,117802.500,1250.368,382.837,465.497,163.960,220.776,194.544,403.048,113720.641,0.743,9.690,18.579,0.752,0.867,0.977,0.855,2691.500,144793.618,0.795,0.743,1.478,0.003,0.822,0.676,113648.597,43.512,21.887,10.711,112.806,233371,0.983,0.110,0.007,392.168,0.974,0.420,0.935,2.123,1.457,22.919,2.039,1.428,22.015,1.921,1.386,20.740,2.027,0.254,3.739,0.210,2.364,2.126,22.955
3,113276,346,0,0,249,0,Brassicaceae,1727.062,441.662,323.355,1.366,84.345,117030.500,1247.723,379.773,549.741,161.678,220.831,192.463,452.840,112165.491,0.732,9.044,26.332,0.739,0.860,0.968,0.722,3754.500,142813.539,0.793,0.732,2.095,0.879,0.691,0.477,111548.938,31.162,13.391,17.101,291.297,88667,0.993,0.051,0.003,401.763,0.973,0.424,0.935,0.796,0.892,13.697,0.790,0.889,13.515,0.762,0.873,13.012,0.783,0.199,4.677,0.104,1.896,0.829,14.181
4,106473,43,0,0,244,0,Brassicaceae,1529.021,429.348,321.758,1.334,80.875,109087.000,1193.302,368.192,486.702,160.879,214.674,185.260,340.945,108499.900,0.749,10.033,21.958,0.735,0.858,0.976,0.780,2614.000,138146.364,0.771,0.749,1.747,0.247,0.757,0.572,104943.979,12.826,4.717,44.985,2027.832,11193,0.999,0.009,3.421E-4,406.901,0.972,0.431,0.936,0.094,0.306,4.236,0.109,0.331,4.911,0.112,0.335,5.021,0.105,0.063,2.886,0.022,1.053,0.113,5.071
5,95149,227,0,0,249,0,Brassicaceae,1560.393,405.346,306.082,1.324,77.237,98356.000,1132.749,348.062,496.689,153.041,202.673,174.243,313.537,97443.469,0.755,9.840,25.590,0.737,0.859,0.967,0.726,3207.000,124068.879,0.767,0.755,2.036,0.141,0.701,0.491,93588.607,20.986,11.853,19.422,376.500,58124,0.995,0.040,0.002,399.553,0.973,0.425,0.935,0.616,0.785,12.020,0.625,0.790,12.117,0.592,0.770,11.476,0.611,0.177,4.294,0.083,1.705,0.645,12.510
6,94460,75,0,0,239,0,Brassicaceae,1600.317,384.267,326.617,1.177,81.117,97925.500,1119.042,346.800,509.397,163.309,192.133,173.610,119.360,98573.908,0.850,15.891,27.112,0.815,0.902,0.965,0.699,3465.500,125508.198,0.753,0.850,2.158,0.001,0.681,0.463,92859.683,11.318,6.659,32.471,1055.074,19401,0.998,0.016,6.814E-4,394.231,0.974,0.419,0.934,0.193,0.439,6.297,0.211,0.459,6.841,0.212,0.461,6.872,0.205,0.111,3.833,0.031,1.113,0.217,7.028
7,89004,71,0,0,246,0,Brassicaceae,1525.388,386.430,315.069,1.226,75.093,91163.500,1087.655,336.635,485.546,157.535,193.215,168.256,122.006,95623.906,0.815,15.233,26.143,0.759,0.871,0.976,0.713,2159.500,121752.139,0.731,0.815,2.080,1.169,0.693,0.481,87478.612,12.303,6.690,32.476,1056.337,18378,0.998,0.016,6.877E-4,402.164,0.973,0.416,0.935,0.190,0.436,6.186,0.213,0.462,6.897,0.217,0.466,7.016,0.206,0.114,3.877,0.038,1.311,0.221,7.144
8,101403,75,0,0,241,0,Brassicaceae,1605.246,454.146,300.925,1.509,77.436,110481.500,1191.575,359.319,510.966,150.462,227.073,183.041,553.696,107335.643,0.663,7.779,25.412,0.626,0.791,0.918,0.742,9078.500,136663.985,0.742,0.663,2.022,0.120,0.703,0.495,99797.754,20.460,6.356,33.245,1105.379,19405,0.998,0.015,6.209E-4,452.876,0.974,0.492,0.948,0.173,0.415,5.748,0.199,0.446,6.594,0.203,0.451,6.739,0.191,0.117,3.924,0.035,1.237,0.203,6.756
9,103086,123,0,0,247,0,Brassicaceae,1704.667,456.098,286.000,1.595,84.897,121647.000,1206.046,362.289,542.612,143.000,228.049,183.473,830.345,102450.405,0.627,6.367,28.189,0.631,0.794,0.847,0.707,18561.000,130443.907,0.790,0.627,2.243,8.033,0.668,0.446,101381.333,43.138,8.163,26.644,710.273,31641,0.997,0.023,0.001,453.115,0.975,0.471,0.947,0.288,0.537,7.714,0.314,0.560,8.349,0.318,0.564,8.459,0.307,0.161,4.649,0.048,1.407,0.325,8.647
10,89101,90,0,0,249,0,Brassicaceae,1587.790,450.620,256.000,1.760,75.236,106509.000,1147.584,336.819,505.409,128.000,225.310,173.226,1089.458,90602.441,0.568,5.248,28.295,0.559,0.747,0.837,0.723,17408.000,115358.611,0.772,0.568,2.252,0.030,0.666,0.444,87513.210,39.813,7.499,28.886,836.740,23220,0.998,0.020,8.641E-4,471.477,0.975,0.434,0.943,0.245,0.495,7.124,0.266,0.515,7.630,0.272,0.521,7.804,0.261,0.128,4.237,0.051,1.560,0.281,8.088
11,83652,149,0,0,240,0,Brassicaceae,1727.655,349.721,325.611,1.074,86.478,95012.000,1054.534,326.357,549.930,162.806,174.861,163.448,19.223,89435.776,0.931,37.280,35.681,0.871,0.933,0.880,0.610,11360.000,113873.167,0.735,0.931,2.839,3.592,0.593,0.352,81924.345,16.029,9.799,21.432,458.276,38240,0.996,0.033,0.001,447.346,0.973,0.521,0.949,0.407,0.638,8.742,0.475,0.689,10.174,0.490,0.700,10.503,0.457,0.295,6.338,0.093,2.113,0.490,10.506
12,83237,49,0,0,245,0,Brassicaceae,1382.795,343.017,319.125,1.075,79.352,85511.000,1038.940,325.547,440.157,159.563,171.509,163.354,21.784,85974.047,0.930,34.999,22.972,0.901,0.949,0.973,0.751,2274.000,109465.556,0.760,0.930,1.828,1.210,0.740,0.547,81854.205,31.522,5.691,37.336,1395.329,12708,0.999,0.012,4.978E-4,466.340,0.972,0.518,0.949,0.136,0.369,5.089,0.158,0.398,5.905,0.163,0.404,6.087,0.153,0.096,3.586,0.030,1.207,0.164,6.093
13,77915,50,0,0,237,0,Brassicaceae,1401.648,337.291,297.496,1.134,76.838,81419.500,1011.464,314.967,446.158,148.748,168.645,157.752,80.568,78809.028,0.882,17.575,25.215,0.872,0.934,0.957,0.722,3504.500,100342.771,0.776,0.882,2.007,0.118,0.706,0.498,76513.352,38.890,5.920,35.787,1280.949,12900,0.998,0.013,5.386E-4,493.908,0.971,0.501,0.945,0.147,0.384,5.280,0.172,0.414,6.139,0.178,0.421,6.348,0.166,0.106,3.784,0.034,1.258,0.178,6.350
14,59182,41,0,0,236,0,Brassicaceae,1269.315,387.181,216.381,1.789,60.157,73172.500,944.669,274.505,404.035,108.190,193.590,137.305,799.926,65799.405,0.559,4.855,27.224,0.503,0.709,0.809,0.744,13990.500,83778.405,0.706,0.559,2.166,0.005,0.679,0.462,57912.685,12.810,6.245,34.467,1188.503,10737,0.998,0.014,5.995E-4,440.177,0.973,0.533,0.949,0.168,0.410,5.802,0.187,0.433,6.445,0.189,0.435,6.510,0.182,0.106,3.729,0.026,0.996,0.191,6.559
15,106241,177,0,0,254,0,Brassicaceae,1762.366,448.813,299.000,1.501,77.754,109632.000,1209.127,367.791,560.978,149.500,224.406,188.507,640.790,105396.546,0.666,7.447,29.235,0.672,0.819,0.969,0.686,3391.000,134195.051,0.792,0.666,2.326,0.035,0.656,0.430,104478.634,16.164,9.574,22.444,502.854,45327,0.996,0.031,0.001,492.825,0.953,0.709,0.956,0.392,0.626,8.823,0.437,0.661,9.805,0.451,0.671,10.109,0.427,0.277,6.269,0.066,1.661,0.451,10.120
16,108320,128,0,0,255,0,Brassicaceae,1715.170,450.014,302.000,1.490,92.773,131159.000,1217.485,371.372,545.956,151.000,225.007,191.681,568.540,106739.036,0.671,8.039,27.158,0.681,0.825,0.826,0.710,22839.000,135904.362,0.797,0.671,2.161,0.013,0.680,0.463,106604.830,31.022,8.129,26.731,714.313,32971,0.997,0.022,0.001,501.794,0.951,0.713,0.956,0.282,0.531,7.559,0.311,0.557,8.295,0.320,0.566,8.548,0.304,0.200,5.429,0.043,1.312,0.321,8.561
