 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Label,Perimeter,*Feret,*Breadth,*AspRatio,*RFactor,*ConvexArea,*ConvexPerimeter,*ArEquivD,*PerEquivD,*MinR,*MaxR,*avgR,*VarianceR,*EquivEllAr,*ModRatio,*HaralickRatio,*ThinnessR,*Roundness,*Compactness,*Solidity,*Convexity,*Concavity,*ArBBox,*Rectang,*Sphericity,*Elongation,*Bending Energy,*Jaggedness,*Circularity,*Endocarp,Distance CM-FB,StD,Skewness,Kurtosis,Intensity sum,Uniformity,Entropy,Smothness R,GLCM-Contrast,GLCM-Correlation,GLCM-Energy,GLCM-Homogeneity,Mean Red,Sqrt Mean Red,StD Red,Mean Green,Sqrt Mean Green,StD Green,Mean Blue,Sqrt Mean Blue,StD Blue,Mean RGB,Mean H,StD H,Mean S,StD S,Mean V,StD V
11,2323,774.000,44.698,0,85,229,576.289,151.923,576.483,149.468,265.948,544,111,77,83,92.600,31.941,137.679,0.413,106.668,192804.000,0,0.172,-0.638,0,192804.000,554,111,128.911,37.104,2.899,0.345,0.838,Test,265.948,106.668,37.104,2.875,8.599,2881.500,239.510,54.385,84.654,18.552,53.334,32.777,178.956,3108.489,0.348,2.450,30.447,0.260,0.510,0.806,0.901,558.500,3957.851,0.587,0.348,2.423,2.127,0.642,0.413,2057.052,16.086,7.015,17.690,319.090,198399,0.993,0.043,7.563E-4,268.306,0.881,0.102,0.737,254.763,15.961,4.450,0.734,0.857,12.549,0.722,0.850,12.339,85.407,0.388,6.952,254.284,12.200,254.880,2.447
12,1901,631.000,40.361,0,85,85,45.826,152.838,44.752,151.080,230.492,4,125,81,62,81.796,29.591,41.977,0.450,95.718,142450.000,0,0.100,-0.817,0,142450.000,4,187,32.196,33.119,2.764,0.362,0.841,Test,230.492,95.718,33.119,2.890,7.931,2385.000,213.996,49.198,73.368,16.560,47.859,28.052,118.606,2489.806,0.346,2.576,27.947,0.264,0.514,0.797,0.928,484.000,3170.119,0.600,0.346,2.224,5.798,0.671,0.450,1670.508,8.455,0.000,NaN,NaN,161585,1.000,-0.000,0.000,475.151,0.872,0.073,0.686,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
13,1760,584.000,46.204,0,85,85,671.886,157.194,672.815,154.822,213.380,633,133,82,46,78.839,28.424,29.458,0.486,87.664,164326.000,0,-0.140,-0.892,0,164326.000,636,171,25.688,31.320,2.774,0.361,0.865,Test,213.380,87.664,31.320,2.799,8.355,2301.000,200.646,47.338,67.921,15.660,43.832,26.086,113.395,2156.422,0.357,2.450,25.870,0.292,0.540,0.765,0.940,541.000,2745.642,0.641,0.357,2.059,0.552,0.697,0.486,1546.620,12.022,0.000,NaN,NaN,149600,1.000,-0.000,0.000,386.344,0.893,0.062,0.662,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
14,1595,530.000,47.735,0,85,213,397.679,158.760,399.918,156.463,218.309,363,138,83,38,76.761,26.456,168.879,0.421,87.464,123534.000,0,0.079,-1.127,0,123534.000,365,138,157.834,29.614,2.901,0.345,0.823,Test,218.309,87.464,29.614,2.953,7.555,2076.000,197.978,45.065,69.490,14.807,43.732,29.325,90.193,2034.323,0.339,3.088,29.880,0.265,0.515,0.768,0.907,481.000,2590.181,0.616,0.339,2.378,1.952,0.649,0.421,1376.691,13.824,3.205,39.900,1590.001,135703,0.999,0.008,1.579E-4,315.818,0.886,0.080,0.701,254.980,15.968,0.801,0.131,0.362,5.233,0.129,0.359,5.158,85.080,0.004,0.175,254.852,5.909,254.980,0.801
15,1604,533.000,45.955,0,85,224,308.660,158.417,311.651,157.345,224.208,273,140,83,34,77.097,26.490,169.169,0.401,89.694,134301.000,0,0.064,-0.767,0,134301.000,273,140,157.724,29.186,2.910,0.344,0.832,Test,224.208,89.694,29.186,3.073,8.831,2488.500,199.234,45.192,71.368,14.593,44.847,30.504,82.825,2056.042,0.325,3.352,31.340,0.254,0.504,0.645,0.889,884.500,2617.834,0.613,0.325,2.494,0.007,0.633,0.401,1379.792,13.583,4.751,28.314,800.586,136609,0.998,0.015,3.469E-4,293.163,0.890,0.081,0.706,254.921,15.966,2.231,0.281,0.530,7.945,0.302,0.549,8.543,85.168,0.176,4.995,254.747,7.167,254.984,0.471
16,1409,468.000,45.757,0,85,248,490.644,156.422,492.313,154.416,195.439,453,142,84,30,70.417,25.477,7.841,0.464,84.054,123561.000,0,-0.121,-0.924,0,123561.000,453,151,177.955,28.277,2.764,0.362,0.849,Test,195.439,84.054,28.277,2.973,9.242,2440.500,185.923,42.356,62.210,14.138,42.027,25.684,83.038,1866.696,0.336,2.819,27.109,0.254,0.504,0.577,0.951,1031.500,2376.751,0.593,0.336,2.157,3.767,0.681,0.464,1213.561,7.170,4.342,37.497,1404.001,119928,0.999,0.008,2.899E-4,334.913,0.886,0.080,0.712,254.985,15.968,0.559,0.181,0.425,6.793,0.181,0.425,6.793,85.116,0.090,3.383,254.834,6.234,255.000,0.000
17,2011,668.000,40.592,0,85,223,312.205,255.695,312.753,253.275,247.380,294,213,38,98,85.029,30.113,77.151,0.413,98.184,169897.000,0,-0.022,-0.647,0,169897.000,304,311,86.496,32.540,2.824,0.354,0.848,Test,247.380,98.184,32.540,3.017,8.377,2584.000,219.759,50.601,78.743,16.270,49.092,29.747,123.521,2509.228,0.331,2.677,30.431,0.266,0.515,0.778,0.888,573.000,3194.849,0.629,0.331,2.422,2.435,0.643,0.413,1763.620,14.326,3.077,44.811,2006.000,171073,0.999,0.006,1.456E-4,294.806,0.852,0.210,0.780,254.998,15.969,0.111,0.112,0.334,5.017,0.097,0.311,4.348,85.069,0.011,0.513,254.901,4.438,254.998,0.111
18,2378,789.000,39.465,0,85,192,582.144,269.454,582.247,264.539,254.593,563,213,42,98,89.693,33.757,100.258,0.461,103.465,189627.000,0,0.074,-0.462,0,189627.000,569,213,110.362,37.417,2.657,0.376,0.869,Test,254.593,103.465,37.417,2.765,9.077,2950.500,233.809,55.025,81.039,18.709,51.732,32.793,114.429,3040.556,0.362,3.066,27.257,0.283,0.532,0.806,0.918,572.500,3871.356,0.614,0.362,2.169,13.635,0.679,0.461,2123.407,9.214,2.194,48.734,2373.000,202237,0.999,0.005,7.404E-5,208.764,0.887,0.094,0.721,254.971,15.968,1.415,0.085,0.291,4.142,0.079,0.282,3.876,85.045,0.039,1.887,254.901,4.819,254.978,1.087
19,2855,948.000,47.647,0,85,224,677.026,267.532,680.095,257.342,286.534,644,213,62,97,100.361,36.220,67.164,0.437,112.898,224778.000,0,0.244,-0.962,0,224778.000,644,309,57.295,39.640,2.771,0.361,0.866,Test,286.534,112.898,39.640,2.848,9.596,3403.500,253.652,60.292,91.207,19.820,56.449,36.931,147.381,3514.843,0.351,3.042,28.757,0.285,0.534,0.839,0.885,548.500,4475.238,0.638,0.351,2.288,0.166,0.661,0.437,2568.466,12.307,2.601,53.404,2850.000,242814,0.999,0.005,1.041E-4,322.812,0.916,0.068,0.693,254.993,15.968,0.393,0.084,0.289,4.473,0.070,0.264,3.724,85.049,0.016,0.880,254.925,3.986,254.994,0.299
20,2226,739.000,38.523,0,85,85,44.395,258.758,43.783,258.128,251.421,19,214,50,97,91.049,31.128,63.658,0.443,102.460,178791.000,0,0.221,-0.527,0,178791.000,19,311,71.211,34.435,2.925,0.342,0.866,Test,251.421,102.460,34.435,2.975,8.654,2785.500,230.326,53.237,80.030,17.218,51.230,30.365,148.536,2771.079,0.336,2.491,28.397,0.270,0.520,0.799,0.916,559.500,3528.247,0.631,0.336,2.260,0.171,0.665,0.443,1974.579,14.171,0.000,NaN,NaN,189210,1.000,-0.000,0.000,291.825,0.881,0.080,0.704,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
21,2156,715.000,35.359,0,85,85,222.642,258.340,223.769,256.878,254.492,198,214,53,97,89.158,30.789,120.085,0.418,106.104,120123.000,0,0.840,0.499,0,120123.000,207,214,113.908,34.114,2.896,0.345,0.867,Test,254.492,106.104,34.114,3.110,8.101,2700.500,231.417,52.394,81.007,17.057,53.052,31.215,163.941,2842.850,0.322,2.438,30.040,0.244,0.494,0.798,0.909,544.500,3619.629,0.596,0.322,2.391,0.572,0.647,0.418,1901.508,8.512,0.000,NaN,NaN,183260,1.000,-0.000,0.000,312.282,0.894,0.081,0.718,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
22,2940,976.000,41.661,0,85,249,492.568,255.225,492.468,252.968,290.919,455,216,80,91,101.151,37.007,55.726,0.437,117.456,225411.000,0,0.225,-0.702,0,225411.000,455,307,47.070,40.362,2.733,0.366,0.870,Test,290.919,117.456,40.362,2.910,11.495,4241.500,260.679,61.183,92.602,20.181,58.728,35.382,161.234,3723.369,0.344,2.786,28.787,0.271,0.521,0.693,0.896,1301.500,4740.740,0.620,0.344,2.291,10.967,0.661,0.437,2649.081,9.435,3.025,54.194,2935.000,250064,0.999,0.004,1.407E-4,425.646,0.924,0.104,0.694,254.994,15.969,0.332,0.087,0.295,4.703,0.087,0.295,4.703,85.056,0.043,2.342,254.919,4.371,255.000,0.000
23,2333,775.000,44.065,0,85,202,141.392,263.953,139.119,263.419,268.333,93,224,83,74,92.512,32.109,36.004,0.407,102.450,193193.000,0,0.148,-0.731,0,193193.000,93,298,38.660,37.421,2.881,0.347,0.827,Test,268.333,102.450,37.421,2.738,9.459,3044.500,236.770,54.502,85.413,18.710,51.225,31.301,160.166,3011.005,0.365,2.473,30.863,0.283,0.532,0.766,0.882,711.500,3833.730,0.609,0.365,2.456,5.083,0.638,0.407,2064.667,16.127,2.422,48.270,2328.000,198422,0.999,0.005,9.023E-5,358.989,0.935,0.104,0.707,254.977,15.968,1.097,0.092,0.304,4.451,0.081,0.285,3.913,85.050,0.027,1.304,254.904,4.658,254.983,0.828
24,1781,592.000,48.054,0,85,226,403.402,262.224,401.984,259.858,217.279,363,239,84,46,77.663,29.198,148.823,0.474,90.250,176665.000,0,-0.130,-0.910,0,176665.000,363,252,158.552,32.235,2.660,0.376,0.861,Test,217.279,90.250,32.235,2.800,9.828,2786.500,201.851,47.620,69.162,16.118,45.125,25.104,96.720,2284.885,0.357,2.553,26.508,0.278,0.528,0.639,0.929,1005.500,2909.206,0.612,0.357,2.109,0.531,0.689,0.474,1563.721,11.429,4.674,29.796,885.913,151664,0.998,0.014,3.358E-4,383.151,0.930,0.103,0.712,254.987,15.968,0.545,0.254,0.504,7.574,0.229,0.479,6.835,85.157,0.031,1.049,254.759,7.198,254.987,0.545
25,1408,467.000,38.129,0,85,201,223.702,379.821,223.383,376.281,238.894,208,318,32,99,74.379,24.103,103.455,0.310,99.045,117678.000,0,0.100,-0.536,0,117678.000,222,318,91.736,28.338,3.086,0.324,0.701,Test,238.894,99.045,28.338,3.495,7.475,2326.000,217.114,42.341,76.042,14.169,49.523,28.885,199.991,2204.378,0.286,2.043,40.533,0.183,0.427,0.605,0.909,918.000,2806.701,0.502,0.286,3.226,1.782,0.557,0.310,1169.106,11.842,3.091,37.483,1403.001,119796,0.999,0.008,1.469E-4,284.212,0.882,0.084,0.706,254.954,15.967,1.732,0.148,0.385,5.570,0.144,0.380,5.410,85.082,0.081,3.038,254.835,6.183,254.967,1.226
26,2360,783.000,41.845,0,85,85,492.343,368.189,493.983,364.348,264.534,465,319,59,97,92.761,32.393,56.770,0.424,105.309,220684.000,0,0.011,-0.727,0,220684.000,482,416,67.087,37.215,2.864,0.349,0.838,Test,264.534,105.309,37.215,2.830,10.922,3613.500,238.885,54.816,84.204,18.608,52.655,31.856,147.939,3078.052,0.353,2.619,29.652,0.271,0.521,0.653,0.903,1253.500,3919.097,0.602,0.353,2.360,10.847,0.651,0.424,2095.466,14.064,0.000,NaN,NaN,200600,1.000,-0.000,0.000,375.387,0.933,0.101,0.700,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
27,2343,778.000,45.367,0,85,230,138.273,368.876,137.196,367.773,243.078,94,336,82,62,89.828,33.210,28.257,0.498,100.603,229093.000,0,-0.096,-0.667,0,229093.000,94,397,37.326,36.429,2.705,0.370,0.882,Test,243.078,100.603,36.429,2.762,9.464,2991.000,224.625,54.619,77.374,18.214,50.302,30.591,113.851,2878.350,0.362,2.867,25.219,0.295,0.543,0.783,0.924,648.000,3664.829,0.639,0.362,2.007,3.168,0.706,0.498,2099.922,6.006,2.996,48.374,2338.000,199300,0.999,0.005,1.380E-4,427.204,0.932,0.155,0.720,255.000,15.969,0.000,0.101,0.318,4.896,0.084,0.290,4.070,85.062,0.012,0.599,254.916,4.070,255.000,0.000
28,1593,528.000,43.977,0,85,85,587.705,365.546,588.419,363.318,214.593,543,343,83,48,78.283,25.910,31.158,0.435,91.285,123099.000,0,0.256,-0.729,0,123099.000,543,390,24.600,28.505,3.021,0.331,0.854,Test,214.593,91.285,28.505,3.202,8.895,2551.000,199.186,45.036,68.307,14.252,45.643,26.123,110.177,2043.653,0.312,2.489,28.908,0.243,0.493,0.624,0.928,958.000,2602.059,0.612,0.312,2.300,1.602,0.659,0.435,1378.407,4.769,0.000,NaN,NaN,135405,1.000,-0.000,0.000,384.259,0.942,0.196,0.737,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
29,1368,455.000,49.259,0,85,222,34.431,363.470,34.253,362.010,230.936,3,345,82,42,70.013,24.878,168.376,0.322,92.130,134409.000,0,-0.131,-0.919,0,134409.000,3,345,152.879,27.727,2.814,0.355,0.723,Test,230.936,92.130,27.727,3.323,7.129,2063.500,203.664,41.735,73.509,13.864,46.065,30.883,128.486,2006.316,0.301,2.725,38.985,0.205,0.453,0.663,0.882,695.500,2554.520,0.536,0.301,3.102,19.347,0.568,0.322,1137.064,14.305,6.002,21.416,458.424,116664,0.996,0.026,5.538E-4,333.865,0.949,0.178,0.731,254.944,15.967,1.772,0.472,0.687,10.079,0.428,0.654,9.129,85.281,0.096,2.772,254.548,9.676,254.963,1.053
30,1703,582.000,53.373,0,85,250,681.547,363.707,680.611,361.245,226.350,633,347,83,39,77.595,27.944,165.940,0.418,89.157,140293.000,0,0.408,-0.501,0,140293.000,633,351,156.886,31.798,2.777,0.360,0.855,Test,226.350,89.157,31.798,2.804,11.446,3206.000,200.469,46.565,72.050,15.899,44.579,29.229,86.163,2226.623,0.357,3.149,30.085,0.273,0.522,0.531,0.886,1503.000,2835.024,0.601,0.357,2.394,1.014,0.646,0.418,1476.650,9.914,18.654,7.375,53.204,149047,0.964,0.210,0.005,345.754,0.948,0.201,0.752,254.638,15.957,3.588,4.117,2.029,30.339,3.803,1.950,28.057,87.519,0.578,5.341,250.892,30.232,254.657,3.429
31,1636,543.000,49.486,0,85,85,318.309,366.638,317.597,364.442,205.238,273,348,83,37,74.673,27.895,19.406,0.488,84.172,140595.000,0,0.114,-1.014,0,140595.000,273,380,9.574,30.837,2.677,0.374,0.862,Test,205.238,84.172,30.837,2.730,16.392,4334.500,191.588,45.640,65.329,15.419,42.086,26.470,101.757,2038.610,0.366,2.624,25.747,0.294,0.542,0.377,0.933,2698.500,2595.639,0.630,0.366,2.049,12.534,0.699,0.488,1430.762,7.987,0.000,NaN,NaN,139060,1.000,-0.000,0.000,400.237,0.939,0.186,0.741,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
32,1366,453.000,44.174,0,85,85,407.977,366.985,408.057,365.421,200.510,363,352,84,29,72.752,23.907,9.668,0.427,84.095,121282.000,0,-0.058,-0.894,0,121282.000,363,375,2.726,26.261,3.043,0.329,0.856,Test,200.510,84.095,26.261,3.202,12.037,3180.000,186.069,41.704,63.824,13.130,42.048,26.225,96.747,1734.465,0.312,2.666,29.432,0.246,0.496,0.430,0.928,1814.000,2208.390,0.619,0.312,2.342,3.952,0.653,0.427,1165.490,5.119,0.000,NaN,NaN,116110,1.000,-0.000,0.000,369.638,0.944,0.193,0.756,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
33,1936,642.000,40.010,0,85,85,585.442,478.244,586.464,474.574,237.480,567,423,36,98,85.485,28.835,79.194,0.431,98.127,157305.000,0,0.137,-0.568,0,157305.000,592,521,87.079,32.551,2.965,0.337,0.844,Test,237.480,98.127,32.551,3.015,8.815,2717.500,222.037,49.649,75.592,16.275,49.064,30.106,148.968,2508.677,0.332,2.467,29.131,0.256,0.506,0.712,0.935,781.500,3194.147,0.606,0.332,2.318,12.361,0.657,0.431,1698.520,8.847,0.000,NaN,NaN,164560,1.000,-0.000,0.000,344.043,0.907,0.055,0.639,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
34,2807,932.000,39.310,0,85,85,132.247,479.823,131.257,474.391,286.090,100,424,68,96,99.382,35.962,117.068,0.431,114.403,208181.000,0,0.295,-0.462,0,208181.000,100,424,126.469,38.460,2.764,0.362,0.874,Test,286.090,114.403,38.460,2.975,11.298,4060.500,255.339,59.783,91.065,19.230,57.201,35.615,162.470,3455.731,0.336,2.794,29.158,0.273,0.523,0.691,0.893,1253.500,4399.974,0.638,0.336,2.320,0.319,0.656,0.431,2520.910,38.884,0.000,NaN,NaN,238595,1.000,-0.000,0.000,380.544,0.943,0.205,0.750,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
35,2519,836.000,39.856,0,85,85,493.196,468.681,493.846,465.637,255.563,463,424,62,96,95.191,33.693,127.513,0.485,107.331,164429.000,0,0.507,-0.447,0,164429.000,476,424,116.565,37.878,2.825,0.354,0.858,Test,255.563,107.331,37.878,2.834,9.965,3360.000,241.449,56.633,81.348,18.939,53.666,30.788,153.885,3193.008,0.353,2.482,25.928,0.278,0.528,0.750,0.945,841.000,4065.464,0.620,0.353,2.063,0.441,0.696,0.485,2263.437,9.683,0.000,NaN,NaN,214115,1.000,-0.000,0.000,414.870,0.937,0.178,0.728,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
36,2244,745.000,42.624,0,85,85,224.356,476.002,225.922,471.853,246.191,184,436,82,72,91.293,31.297,46.810,0.465,103.407,192109.000,0,-0.035,-0.723,0,192109.000,184,500,37.535,33.853,2.917,0.343,0.873,Test,246.191,103.407,33.853,3.055,10.594,3441.500,230.319,53.452,78.365,16.927,51.703,30.483,133.694,2749.433,0.327,2.636,27.010,0.267,0.517,0.652,0.936,1197.500,3500.687,0.641,0.327,2.149,0.085,0.682,0.465,1997.809,8.416,0.000,NaN,NaN,190740,1.000,-0.000,0.000,350.846,0.947,0.234,0.756,255.000,15.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.000,0.000,0.000,255.000,0.000,255.000,0.000
